ATDNNR,Country,Subdivision,Site,PlotCode,Altitude,Latitude,Longitude,PlotSize,PlotType,DBHmin,Owner/contact
2215,Brazil,Amazonas,"Perimetral Norte Km 10 /  Sítio Sr. Braulino, Benjamim Constant 5",BENCON_5,,-4.49,-69.99,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; José ferreira Ramos
2216,Brazil,Amazonas,"UHE Balbina / Rio Uatumã, margem Esquerda, Pres. Figueiredo / Balbina 1",PRES_01,,-1.7,-59.4,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2217,Brazil,Amazonas,"UHE Balbina / Rio Uatumã, margem Esquerda Ig. Sta. Luzia, Pres. Figueiredo / Balbina 2",PRES_02,,-1.42,-59.83,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2218,Brazil,Amazonas,"UHE Balbina / Proximo a barragem UHE Balbina, Pres. Figueiredo / Balbina 3",PRES_03,,-1.89,-59.44,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2219,Brazil,Amazonas,"UHE Balbina / margem direita do Rio Uatumã - Nazaré, Pres. Figueiredo / Balbina 4",PRES_04,,-1.16,-60.24,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2220,Brazil,Amazonas,"UHE Balbina / margem esquerda do Rio Uatumã - Nazaré, Pres. Figueiredo / Balbina 5",PRES_05,,-1.17,-60.36,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2221,Brazil,Amazonas,"UHE Balbina / Rio Pitinga margem Esquerda do Rio Uatumã, Pres. Figueiredo / Balbina 6",PRES_06,,-1.04,-59.55,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2222,Brazil,Amazonas,"UHE Balbina / Igarapé do Macucu margem Esquerda do Rio Uatumã, Pres. Figueiredo / Balbina 7",PRES_07,,-1.18,-60.04,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2223,Brazil,Amazonas,"UHE Balbina / Igarapé do Caititu margem direita do Rio Uatumã, Pres. Figueiredo / Balbina 9",PRES_09,,-1.79,-59.81,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2224,Brazil,Pará,"Igarapé  Ipixuna, Rio Xingu margem direita, Altamira / IG Ipixuna 4",IPIX_01,,-4.59,-52.63,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2225,Brazil,Pará,"Rio Xingu margem direita, Altamira / Rio Iriri 27",IRIRI_27,,-5.85,-52.58,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2226,Brazil,Pará,"Rio Iriri / afluente do Rio Xingú / PA, Altamira / Rio Iriri 30",IRIRI_30,,-4.69,-54.49,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2227,Brazil,Pará,"Rio Iriri, Ilha Grande / afluente do Rio Xingú / PA, Altamira / Rio Iriri 31",IRIRI_31,,-4.57,-54.07,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2228,Brazil,Pará,"Rio Iriri / afluente do Rio Xingú / PA, Altamira / Rio Iriri 34",IRIRI_34,,-3.94,-53.11,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2229,Brazil,Pará,"Rio Iriri / afluente do Rio Xingú / PA, Altamira / Rio Iriri 38",IRIRI_38,,-4.25,-53.41,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2230,Brazil,Pará,"Rio Iriri / afluente do Rio Xingú / PA, Altamira / Rio Iriri 39",IRIRI_39,,-3.96,-53.2,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2231,Brazil,Pará,"Rio Iriri / afluente do Rio Xingú / PA, Altamira / Rio Iriri 40",IRIRI_40,,-3.99,-53.24,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2232,Brazil,Pará,"Rio Xingú margem esquerda / Belo Monte / Altamira, Altamira / Rio Xingu 3",XING_03,,-3.06,-51.81,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2233,Brazil,Pará,"Rio Xingú margem direita / Belo Monte / Altamira, Altamira / Rio Xingu 5",XING_05,,-3.04,-51.86,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2234,Brazil,Pará,"Rio Xingú margem direita / Belo Monte / Altamira, Altamira / Rio Xingu 7",XING_07,,-3.36,-51.97,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2235,Brazil,Pará,"Rio xingú / Ilha grande / Altamira / PA, Altamira / Rio Xingu 11",XING_11,,-3.61,-52.37,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2236,Brazil,Pará,"Rio Xingú margem esquerda / Igarapé Piranhaquara, Altamira / Rio Xingu 13",XING_13,,-4.1,-52.58,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2237,Brazil,Pará,"Rio Xingu margem direita, Altamira / Rio Xingu 15",XING_15,,-3.93,-52.58,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2238,Brazil,Pará,"Rio Xingu margem direita, Altamira / Rio Xingu 17",XING_17,,-4.28,-52.65,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2239,Brazil,Pará,"Rio Xingu margem esquerda, Altamira / Rio Xingu 21",XING_22,,-5.3,-52.9,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2240,Brazil,Pará,"Rio Xingu margem esquerda, Altamira / Rio Xingu 23",XING_23,,-4.21,-52.69,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2241,Brazil,Pará,"Rio Xingu margem direita, Altamira / Rio Xingu 24",XING_24,,-5.4,-52.74,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2242,Brazil,Pará,"Margem direita do Rio Xingú, Cachoeira do Jabuti, Altamira / Rio Xingu 25",XING_25,,-3.68,-52.55,1,single,10,Luiz de Souza Coelho; Juan David Revilla Cardenas; Iêda Leão do Amaral; Diogenes de Andrade Lima Filho; Francisca Dionizia de Almeida Matos; José ferreira Ramos
2243,Brazil,Pará,"Santo Hilário / Juruti / PA, Juruti - PA 4",JURUTI_04,,-2.32,-56.03,1,single,10,Luiz de Souza Coelho; Diógenes de Andrade Lima Filho; José Ferreira Ramos
2244,Brazil,Rondônia,"Itapuã do Oeste / BR - 364 Km 122, Itapuã do Oeste 1",ITAP_01,,-9.37,-63.12,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Ieda Leão do Amaral, José ferreira Ramos"
2245,Brazil,Rondônia,"UHE Samuel / Margem direita Rio Machadinho, Machadinho 3",MACH_03,,-9.19,-63.14,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Ieda Leão do Amaral, José ferreira Ramos"
2246,Brazil,Rondônia,"Municipio de Jaru / Rodovia RO-464, Municipio de Jaru 8",JARU_08,,-10.27,-62.36,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Ieda Leão do Amaral, José ferreira Ramos"
2247,Brazil,Rondônia,"Município de Jaru / Rio Jaru, Município de Jarú 7",JARU_07,,-10.36,-62.36,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Ieda Leão do Amaral, José ferreira Ramos"
2248,Brazil,Rondônia,"UHE Samuel / Final do dique margem  direita Rio Jamari., Municipio de Porto Velho 2",PV_02,,-8.87,-63.24,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Francisca Dionizia de Almeida Matos, José ferreira Ramos"
2249,Brazil,Rondônia,"Municipio de Porto Velho / BR- 364, Km 80 , Municipio de Porto Velho 11",PV_11,,-9.23,-64.19,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Francisca Dionizia de Almeida Matos, José ferreira Ramos"
2250,Brazil,Rondônia,"Municipio de Porto Velho / Candeia do Jamari, Municipio de Porto Velho 13",PV_13,,-8.97,-63.42,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Francisca Dionizia de Almeida Matos, José ferreira Ramos"
2251,Brazil,Rondônia,"Ouro Preto do Oeste / Rodovia RO-470 Km 14 vicinal , Ouro Preto do Oeste 5",OUPR_05,,-10.63,-62.2,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Ieda Leão do Amaral, José ferreira Ramos"
2252,Brazil,Rondônia,"Rio Machadinho / Itapuã do Oeste / RO, Rio Machadinho 9",MACH_09,,-9.14,-63.17,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Ieda Leão do Amaral, José ferreira Ramos"
2253,Brazil,Rondônia,"UHE Samuel / Margem direita Rio Machadinho, Rio Machadinho 10",MACH_10,,-9.18,-63.15,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Ieda Leão do Amaral, José ferreira Ramos"
2254,Brazil,Rondônia,"UHE Samuel / Rio Jamri / RO, UHE - Samuel 2",UHE_02,,-8.82,-63.44,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Ieda Leão do Amaral, Francisca Dionizia de Almeida Matos, José ferreira Ramos"
2255,Brazil,Rondônia,"UHE Samuel / Rio Jamri / RO, UHE - Samuel 3",UHE_03,,-8.86,-63.44,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Ieda Leão do Amaral, Francisca Dionizia de Almeida Matos, José ferreira Ramos"
2256,Brazil,Rondônia,"UHE Samuel / Dique da margem direita, UHE - Samuel 4",UHE_04,,-8.81,-63.26,1,single,10,"Luiz de Souza Coelho; Juan David Revilla Cardenas; Ieda Leão do Amaral, Francisca Dionizia de Almeida Matos, José ferreira Ramos"
2259,Brazil,Amapá,Flona Amapa plot 01,PPBIOAP_01,27,-0.97,-51.67,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2260,Brazil,Amapá,Flona Amapa plot 02,PPBIOAP_02,10,-0.96,-51.66,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2261,Brazil,Amapá,Flona Amapa plot 03,PPBIOAP_03,8,-0.95,-51.63,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2262,Brazil,Amapá,Flona Amapa plot 04,PPBIOAP_04,19,-0.93,-51.6,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2263,Brazil,Amapá,Flona Amapa plot 05,PPBIOAP_05,19,-0.94,-51.6,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2264,Brazil,Amapá,Flona Amapa plot 06,PPBIOAP_06,26,-0.95,-51.6,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2265,Brazil,Amapá,Flona Amapa plot 07,PPBIOAP_07,35,-0.96,-51.61,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2266,Brazil,Amapá,Flona Amapa plot 08,PPBIOAP_08,20,-0.97,-51.6,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2267,Brazil,Amapá,Flona Amapa plot 09,PPBIOAP_09,11,-0.97,-51.65,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2268,Brazil,Amapá,Flona Amapa plot 10,PPBIOAP_10,11,-0.97,-51.66,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2269,Brazil,Amapá,Flona Amapa plot 11,PPBIOAP_11,45,-0.97,-51.61,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2270,Brazil,Amapá,Flona Amapa plot 12,PPBIOAP_12,15,-0.97,-51.62,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães"
2271,Brazil,Amapá,Flona Amapa plot 13,PPBIOAP_13,14,-0.98,-51.66,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães, Leandro Ferreira"
2272,Brazil,Amapá,Flona Amapa plot 14,PPBIOAP_14,14,-0.97,-51.63,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães, Leandro Ferreira"
2273,Brazil,Amapá,Flona Amapa plot 15,PPBIOAP_15,7,-0.97,-51.62,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães, Leandro Ferreira"
2274,Brazil,Amapá,Flona Amapa plot 16,PPBIOAP_16,11,-0.97,-51.65,1,single,10,"Marcelo de Jesus Veiga Carim, José Renan da Silva Guimarães, Leandro Ferreira"
2282,Brazil,Amazonas,Barcelos,BAR_F1,36,-0.81,-63.04,0.6,single,10,"Bernardo Flores, Milena Holmgren"
2283,Brazil,Amazonas,Barcelos,BAR_F2,36,-0.73,-62.96,0.6,single,10,"Bernardo Flores, Milena Holmgren"
2284,Brazil,Amazonas,Barcelos,BAR_F3,36,-0.93,-62.91,0.6,single,10,"Bernardo Flores, Milena Holmgren"
2285,Brazil,Amazonas,Middle Madeira River_Agua Azul,AA_01-03,57,-5.77,-61.55,0.3,combined,10,André Braga Junqueira
2286,Brazil,Amazonas,Middle Madeira River_Agua Azul,AA_04-06,57,-5.74,-61.58,0.3,combined,10,André Braga Junqueira
2287,Brazil,Amazonas,Middle Madeira River_Agua Azul,TP_01-05,41,-5.65,-61.04,0.5,combined,10,André Braga Junqueira
2288,Brazil,Amazonas,Middle Madeira River_Agua Azul,TP_16-20,41,-5.65,-61.04,0.5,combined,10,André Braga Junqueira
2289,Venezuela,Amazonas,Yavita,YAV_1-9,,2.84,-67.48,0.9,combined,10,Gerardo Aymard
2290,Venezuela,Amazonas,Bajo Rio Ventuari,VEN_1-3,,4.09,-66.63,0.3,combined,10,Gerardo Aymard
2291,Venezuela,Amazonas,"medio Rio Ventuari,  Cerro El Gavilan",VEN_4-8,,4.12,-66.53,0.4,combined,10,Gerardo Aymard
2292,Venezuela,Amazonas,"Upper Cassiquiare river, F1a+b",CAS_01,,2.82,-65.93,0.2,combined,10,Gerardo Aymard
2293,Venezuela,Amazonas,"Middle Casiquiare river, F2-F4",CAS_02,,2.63,-66.59,0.2,combined,10,Gerardo Aymard
2294,Venezuela,Amazonas,"Lower Casiquiare river, T1-10",CAS_03,,1.94,-67.04,1.1,combined,10,Gerardo Aymard
2295,Brazil,Pará,Almeidas,PTROM_01,,-1.73,-56.43,20,combined,10,Rafael Salomão
2296,Brazil,Pará,Aramã,PTROM_02,,-1.84,-56.42,10.75,combined,10,Rafael Salomão
2297,Brazil,Pará,Aviso,PTROM_03,,-1.75,-56.5,29.25,combined,10,Rafael Salomão
2298,Brazil,Pará,Bacaba,PTROM_04,,-1.77,-56.37,14.25,combined,10,Rafael Salomão
2299,Brazil,Pará,Bela Cruz,PTROM_05,,-1.8,-56.52,44.75,combined,10,Rafael Salomão
2300,Brazil,Pará,Cipó,PTROM_06,,-1.71,-56.55,23.75,combined,10,Rafael Salomão
2301,Brazil,Pará,Estrada Almeidas,PTROM_07,,-1.75,-56.38,5,combined,10,Rafael Salomão
2302,Brazil,Pará,Estrada Monte Branco,PTROM_08,,-1.66,-56.5,5,combined,10,Rafael Salomão
2303,Brazil,Pará,Greig,PTROM_09,,-1.84,-56.53,7.5,combined,10,Rafael Salomão
2305,Brazil,Pará,Saracá,PTROM_11,,-1.68,-56.5,78.75,combined,10,Rafael Salomão
2306,Brazil,Pará,Teófilo,PTROM_12,,-1.77,-56.58,20.5,combined,10,Rafael Salomão
2307,Perú,Ucayali,Charasmana,CHAR_1,302,-7.92,-75.32,1,single,10,Isau Huamantupa-Chuquimaco
2308,Perú,Ucayali,Santa Rosa,SANR_1,168,-7.77,-75.18,1,single,10,Isau Huamantupa-Chuquimaco
2309,Perú,Cusco,Kimaro norte,KMN_1,485,-11.73,-72.54,1,single,10,Isau Huamantupa-Chuquimaco
2310,Perú,Cusco,Kimaro norte,KMN_2,473,-11.73,-72.54,1,single,10,Isau Huamantupa-Chuquimaco
2311,Perú,Madre de Dios,Alto Iberia,IBER_1,345,-11.36,-70.15,1,single,10,Isau Huamantupa-Chuquimaco
2312,Perú,Cusco,Pongo de Qoñec,PDQ_2,495,-12.9,-71.37,1,single,10,"Isau Huamantupa-Chuquimaco, Oliver Phillips"
2314,Brazil,Pará,Belém,BEL_C01,18,-1.44,-48.39,0.52,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2315,Brazil,Pará,Belém,BEL_C02,18,-1.43,-48.38,0.78,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2316,Brazil,Pará,Belém,BEL_C03,21,-1.45,-48.33,0.91,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2317,Brazil,Pará,Belém,BEL_C04,21,-1.45,-48.32,0.39,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2318,Brazil,Pará,Gurupá,GRP_C01,22,-1.48,-51.75,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2319,Brazil,Pará,Gurupá,GRP_C02,18,-1.47,-51.75,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2320,Brazil,Pará,Gurupá,GRP_C03,22,-1.39,-51.59,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2321,Brazil,Pará,Gurupá,GRP_C04,22,-1.39,-51.6,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2322,Brazil,Amazonas,Manacapuru,MAN_C01,16,-3.64,-60.8,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2323,Brazil,Amazonas,Manacapuru,MAN_C02,25,-3.58,-60.81,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2324,Brazil,Amazonas,Manacapuru,MAN_C03,27,-3.63,-60.82,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2325,Brazil,Amazonas,Manacapuru,MAN_C04,31,-3.59,-60.85,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2326,Brazil,Pará,Óbidos,OBD_C01,12,-1.95,-55.45,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2327,Brazil,Pará,Óbidos,OBD_C02,14,-1.94,-55.52,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2328,Brazil,Pará,Óbidos,OBD_C03,20,-2.01,-55.73,1.3,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2329,Brazil,Pará,Oeiras,ORS_C01,12,-1.85,-49.93,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2330,Brazil,Pará,Oeiras,ORS_C02,14,-1.86,-49.98,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2331,Brazil,Pará,Oeiras,ORS_C03,11,-1.83,-50.02,0.65,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2332,Brazil,Pará,Oeiras,ORS_C04,20,-1.88,-50.07,0.39,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2333,Brazil,Pará,Oeiras,ORS_C05,18,-1.86,-50.1,0.26,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2334,Brazil,Amazonas,RDSMamirauá,RDSM_C01,44,-3.06,-65.01,1.3,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2335,Brazil,Amazonas,RDSMamirauá,RDSM_C02,48,-2.79,-65.01,1.3,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2336,Brazil,Amazonas,São Paulo Olivença,SPO_C01,71,-3.42,-69.01,1.3,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2337,Brazil,Amazonas,São Paulo Olivença,SPO_C02,72,-3.43,-68.89,1.3,combined,10,"José Leonardo Lima Magalhães, Maria Aparecida Lopes, Helder Lima de Queiroz"
2420,Ecuador,Orellana,Napo watershed,ALTA_FLOR2,,-0.9,-75.46,1,single,10,Juan Ernesto Guevara
2421,Ecuador,Morona,Cordillera del Cóndor lowlands,KAMBA_01,,-3.02,-77.92,1,single,10,Juan Ernesto Guevara
2422,Ecuador,Morona,Cordillera del Cóndor lowlands,KAMBA_02,,-3.02,-77.92,1,single,10,Juan Ernesto Guevara
2423,Ecuador,Morona,Cordillera del Cóndor lowlands,KAMPA,,-3.02,-77.91,1,single,10,Juan Ernesto Guevara
2424,Ecuador,Morona,Cordillera del Cóndor lowlands,KAPAWI_01,,-2.52,-76.83,1,single,10,Juan Ernesto Guevara
2425,Ecuador,Morona,Cordillera del Cóndor lowlands,KAPUT_01,,-3.02,-77.91,1,single,10,Juan Ernesto Guevara
2426,Ecuador,Morona,Cordillera del Cóndor lowlands,KAPUT_02,,-3.02,-77.92,1,single,10,Juan Ernesto Guevara
2427,Ecuador,Morona,Cordillera del Cóndor lowlands,KAPUT_03,,-3.02,-77.92,1,single,10,Juan Ernesto Guevara
2428,Ecuador,Sucumbíos,Cuyabeno,ZANCUDO_02,,-0.58,-75.42,1,single,10,Juan Ernesto Guevara
2429,Ecuador,Sucumbíos,Cuyabeno,ZOJECHOE_02,,-0.34,-75.7,1,single,10,Juan Ernesto Guevara
2476,Peru,Loreto,Miraflores-P1,MIF-01,115,-4.41,-74.06,0.5,single,10,"Freddie Draper, Timothy Baker, Katherine Helen  Roucoux"
2477,Peru,Loreto,Miraflores-P2,MIF-02,115,-4.41,-74.07,0.5,single,10,"Freddie Draper, Timothy Baker, Katherine Helen  Roucoux"
2478,Peru,Loreto,Nueva York 1,NYO-01,115,-4.42,-74.28,0.5,single,10,"Freddie Draper, Timothy Baker, Katherine Helen  Roucoux"
2479,Peru,Loreto,Nueva York 2,NYO-02,115,-4.39,-74.27,0.5,single,10,"Freddie Draper, Timothy Baker, Katherine Helen  Roucoux"
2480,Peru,Loreto,Ollanta 1,OLL-01,116,-4.45,-74.85,0.5,single,10,"Freddie Draper, Timothy Baker,  Katherine Helen  Roucoux, Eurídice Honorio, Julio Miguel Grandez Rios"
2481,Peru,Loreto,Ollanta 2,OLL-02,116,-4.45,-74.86,0.5,single,10,"Freddie Draper, Timothy Baker, Katherine Helen  Roucoux"
2483,Peru,Loreto,Ollanta 4,OLL-04,116,-4.46,-74.87,0.5,single,10,"Freddie Draper, Timothy Baker, Katherine Helen  Roucoux"
2484,Peru,Loreto,Saramuro 1,SMU-01,115,-4.71,-74.92,0.5,single,10,"Freddie Draper, Timothy Baker, Katherine Helen  Roucoux"
2485,Peru,Loreto,Santa Rita 1,SRI-01,115,-4.58,-74.37,0.5,single,10,"Freddie Draper, Timothy Baker, Katherine Helen  Roucoux"
